Patent_Code,Patent_Number,Patent_ID,Status,Classes,Title,Organization
EP,2013-712743,2828296,Neúčinný EP od počátku,"C07K16/40, G01N33/573",EN: NOVEL ANTIBODIES ANTI-sPLA2-IIA AND USES THEREOF,"Centre National de la Recherche Scientifique 
(C.N.R.S.), 75016 Paris, FrancieUniversite Nice Sophia Antipolis, 06103 Nice Cedex, Francie"
EP,2013-715302,2826054,Neúčinný EP od počátku,"H01H71/02, H01H71/10",EN: ELECTRIC MODULAR-PROTECTION APPARATUS MADE OF DIFFERENT SUB-SETS,"HAGER-ELECTRO SAS, 67210 Obernai, Francie"
EP,2013-718146,2836237,Neúčinný EP od počátku,"A61K49/00, A61K49/10, A61K49/18, A61K51/12",EN: ULTRAFINE NANOPARTICLES AS MULTIMODAL CONTRAST AGENT,"Université Claude Bernard Lyon I, 69622 Villeurbanne Cedex, FrancieNANO-H, 38070 Saint-Quentin-Fallavier, FrancieCentre National de la Recherche Scientifique 
(C.N.R.S.), 75794 Paris Cedex 16, FrancieUniversité Grenoble Alpes, 38400 Saint-Martin-d'Hères, FrancieUniversité de Bordeaux, 33000 Bordeaux, Francie"
EP,2013-719836,2729143,Zaniklý dokument,"A61K31/4188, A61P25/00",CS: Použití biotinu při léčbě roztroušené sklerózyEN: USE OF BIOTIN FOR THE TREATMENT OF MULTIPLE SCLEROSIS,"Assistance Publique Hôpitaux De Paris, 75004 Paris 4, Francie"
EP,2013-720436,2828661,Neúčinný EP od počátku,"G01N33/543, G01N33/558",EN: DEVICE FOR DETERMINING AT LEAST ONE ANALYTE CAPABLE OF BEING CONTAINED IN A LIQUID SAMPLE,"Stankov, Milovan, 44630 Plesse, Francie"
EP,2013-721996,2844330,Neúčinný EP od počátku,"A61M25/06, A61M5/142, A61M5/42, A61M5/145, A61B8/08, A61B8/00, A61M5/168, A61M19/00, A61M5/31",EN: A DEVICE FOR PERFORMING REGIONAL ANESTHESIA,"The Queen Elizabeth Hospital 
King's Lynn NHS Foundation Trust, King's Lynn, Norfolk PE30 4ET, Velká Británie"
EP,2013-722576,2823498,Platný dokument,"H01G9/20, E04C1/42, E04C2/54",CS: Skleněné tvárnice s integrovanými hybridními články a předpjatý panel vyrobený ze skleněných tvárnic a smontovaný suchou cestou pro stavbu průhledných plášťů budovEN: A HYBRID SOLAR CELLS INTEGRATED GLASSBLOCK AND PRESTRESSED PANEL MADE OF DRY-ASSEMBLED GLASSBLOCKS FOR THE CONSTRUCTION OF TRASLUCENT BUILDING ENVELOPES,"Corrao, Rossella, 90100 Palermo, ItáliePastore, Luisa, 90100 Palermo, ItálieMorini, Marco, 90100 Palermo, Itálie"
EP,2013-723181,2855822,Neúčinný EP od počátku,"E06B9/88, E05F15/43, E05F15/42, E06B9/17, E06B9/06",EN: ROLL-UP DOOR WITH A FLEXIBLE CURTAIN,"ASSA ABLOY Entrance Systems AB, 261 22 Landskrona, Švédsko"
EP,2013-724838,2856424,Neúčinný EP od počátku,"G06T7/00, G01B11/245",EN: METHOD OF THREE-DIMENSIONAL MEASUREMENTS BY STEREO-CORRELATION USING A PARAMETRIC REPRESENTATION OF THE MEASURED OBJECT,"Centre National de la Recherche Scientifique 
(C.N.R.S.), 75016 Paris, FrancieEcole Normale Supérieure de Cachan, 94235 Cachan Cedex, Francie"
EP,2013-726813,2844307,Platný dokument,"A61L27/22, A61L27/56, A61L27/60",CS: Mimořádná porézní syntetická kožní náhradní podpůrná strukturaEN: EXTRACELLULAR MATRIX - SYNTHETIC SKIN SCAFFOLD,"Smart Matrix Intellectual Property Limited, Northwood
, Middlesex, 
HA6 2RN, Velká Británie"
EP,2013-727309,2855439,Neúčinný EP od počátku,"C07D257/10, G01N33/66",EN: ANTHRACENYL-TETRALACTAM MACROCYCLES AND THEIR USE IN DETECTING A TARGET SACCHARIDE,"University Of Bristol, Bristol BS8 1TH, Velká Británie"
EP,2013-728243,2929096,Neúčinný EP od počátku,"E02F5/10, B63C11/52, E02F5/12, E02F5/14, B63B23/48, B63B23/40, F16L1/12, H02G1/12, E02F5/02, H02G1/10, B63B27/16",EN: A SEABED PLOW CAPABLE OF OVER-THE-STERN RELEASE AND RETRIEVAL IN A BOULDER CLEARING CONFIGURATION,"Oceaneering International Services Limited, London
EC4V 6JA, Velká Británie"
EP,2013-728500,2855395,Platný dokument,"C04B28/14, B22C1/18",CS: Sádrový prostředek pro výrobu žáruvzdorných slévárenských foremEN: GYPSUM COMPOSITION FOR REFRACTORY MOULDS,"Saint-Gobain Placo, 92282 Suresnes, Francie"
EP,2013-729753,2861241,Platný dokument,"A61K38/08, C07K7/06, C07K14/705",CS: Vylepšené peptidy CD31EN: IMPROVED CD31 PEPTIDES,"Institut National de la Santé et de la 
Recherche Médicale (INSERM), 75013 Paris, Francieuniversité Paris Cité, 75006 Paris, FrancieASSISTANCE PUBLIQUE - HÔPITAUX DE PARIS, 75004 Paris, FrancieUNIVERSITE PARIS 13 - PARIS NORD, 93430 Villetaneuse, Francie"
EP,2013-734469,2858529,Neúčinný EP od počátku,"A45D2/02, A45D2/36, A45D6/02",EN: HAIR STYLING DEVICE,"TF3 Limited, Birmingham B16 0QZ, Velká Británie"
EP,2013-735372,2870319,Neúčinný EP od počátku,"E21B23/02, E21B33/129",EN: DOWNHOLE ANCHORING TOOL,"Xtreme Well Technology Limited, Broomhill
Kintore
AB51 0XA, Velká Británie"
EP,2013-739696,2875316,Neúčinný EP od počátku,"G01F23/292, G01C13/00, G06T7/20",EN: METHOD FOR DETERMINING PARAMETERS OF WATER SURFACE OBSERVATION BY IMAGING,"Université de Savoie, 73000 Chambery, FrancieCentre National de la Recherche Scientifique, 75016 Paris, Francie"
EP,2013-739789,2908994,Neúčinný EP od počátku,"B28B11/00, B28B11/04, B28B17/00, B41J2/175, G01B11/06",EN: DECORATION LINE FOR CERAMIC PRODUCTS AND PROCESS FOR DECORATING ON CERAMIC PRODUCTS,"Projecta Engineering S.r.l., 41042 Fiorano Modenese (Modena), Itálie"
EP,2013-749300,2815484,Neúčinný EP od počátku,H01F27/28,EN: MULTIPLE COIL FLUX PAD,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-757417,2822901,Platný dokument,C02F3/26,EN: WATER TREATMENT SYSTEM AND METHOD,"SUPEROX WASTEWATER CO., LLC., Houston, TX 77008, Spojené státy americké"
EP,2013-758911,2887910,Neúčinný EP od počátku,A61F2/38,"EN: PROSTHETIC TIBIAL BASE, AND PROSTHETIC TIBIAL INSERT WHICH IS TO BE IMMOBILIZED ON SUCH A PROSTHETIC TIBIAL BASE","Anatomic, 13011 Marseille, Francie"
EP,2013-759234,2892920,Platný dokument,C07K14/705,CS: Inhibiční peptidy odvozené od spouštěcího receptoru exprimovaného na myeloidních buňkách 1 (trem-1) a trem-like transkriptu 1 (tlt-1) a jejich použitíEN: INHIBITING PEPTIDES DERIVED FROM TRIGGERING RECEPTOR EXPRESSED ON MYELOID CELLS-1 (TREM-1) TREM-LIKE TRANSCRIPT 1 (TLT-1) AND USES THEREOF,"INSERM (Institut National de la Santé et de la 
Recherche Médicale), 75654 Paris Cedex 13, FrancieUniversité de Lorraine, 54052 Nancy Cedex, Francie"
EP,2013-759815,2994582,Platný dokument,"E04C2/52, F24D3/14, E04C2/42",CS: Panel pro vyhřívání podlahyEN: PANEL FOR FLOOR HEATING,"Rexpol SRL, 30036 S.Maria Di Sala (VE), Itálie"
EP,2013-760897,2826790,Neúčinný EP od počátku,"C07K16/18, A61K39/395, G01N33/53, A61P35/00",EN: ANTI-GREMLIN-1 ANTIBODY,"SNU R&DB Foundation, Seoul 151-742, Korejská republikaKim, Hyun-Kee, Apgujeong-dong, Gangnam-gu
Seoul 135-110, Korejská republika"
EP,2013-763812,2828951,Neúčinný EP od počátku,"H01F38/14, H01F27/28, H02J5/00, H02J7/02, B60L53/12",EN: WINDING ARRANGEMENTS IN WIRELESS POWER TRANSFER SYSTEMS,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-766447,2895896,Neúčinný EP od počátku,"G02B5/23, C09K19/00, G02B5/30, G03C1/73, G02C7/10, C09K19/38, C09K19/60, G02C7/12, C09K19/04",EN: A PHOTOCHROMIC ARTICLE HAVING AT LEAST PARTIALLY CROSSED POLARIZED PHOTOCHROMIC-DICHROIC AND FIXED-POLARIZED LAYERS,"Transitions Optical, Inc., Pinellas Park, FL 33782, Spojené státy americké"
EP,2013-766589,2890438,Neúčinný EP od počátku,"A61M16/04, A61M16/06, A61M16/12, A61M16/08, A61M16/16","EN: RESPIRATORY ASSISTANCE DEVICE, NASAL APPLIANCE AND RESPIRATORY ASSISTANCE MASK","Boussignac, Georges, 92160 Antony, Francie"
EP,2013-766593,2906525,Neúčinný EP od počátku,"C07C41/30, C07C43/23, C08G8/12",EN: METHOD FOR THE HIGH-YIELD PRODUCTION OF P-(R-OXY)CALIX[9-20] ARENES,"Université Paris-Saclay, 91190 Saint-Aubin, Francie"
EP,2013-766594,2906526,Neúčinný EP od počátku,"C07C41/30, C07C43/23, C08G8/12",EN: METHOD FOR THE HIGH-YIELD PRODUCTION OF GIANT P-(R)CALIXARENES,"Université Paris Sud-Paris XI, 97405 Orsay Cedex, Francie"
EP,2013-766617,2892652,Neúčinný EP od počátku,"B03C1/28, G01N33/543, B03C1/01",EN: MICROFLUIDIC SYSTEM HAVING A MAGNETIC PARTICLE BED,"Viovy, Jean-Louis, 75013 Paris, FrancieTabnaoui, Sanae, 4125 Riehen, ŠvýcarskoMalaquin, Laurent, 91310 Linas, FrancieDescroix, Stéphanie, 75014 Paris, Francie"
EP,2013-766893,2898366,Neúčinný EP od počátku,G02C1/02,EN: FIXING DEVICE FOR AN EYEGLASS FRAME FOR A PAIR OF LENSES,"Rattaro, Sara, 16155 Genoa, Itálie"
EP,2013-770740,2895897,Neúčinný EP od počátku,"G02B5/23, C09K19/00, G02B5/30, G02C7/10, G03C1/73, C09K19/60",EN: A PHOTOCHROMIC ARTICLE HAVING TWO AT LEAST PARTIALLY CROSSED PHOTOCHROMIC-DICHROIC LAYERS,"Transitions Optical, Inc., Pinellas Park, FL 33782, Spojené státy americké"
EP,2013-771186,2900773,Neúčinný EP od počátku,"C09D11/101, C09D11/38, C09D11/00",EN: PRINTING INK,"Sericol Limited, Broadstairs, Kent CT10 2LE, Velká Británie"
EP,2013-783877,2907130,Neúčinný EP od počátku,G10H1/34,EN: HAPTIC CONTROLLER FOR CONTROLLING A SOUND CHARACTERISTIC,"Université Pierre et Marie Curie (Paris 6), 75005 Paris, FrancieCentre National de la Recherche Scientifique, 75016 Paris, Francie"
EP,2013-789831,2919769,Neúčinný EP od počátku,"A61K31/196, A61K31/00, A61K31/7088, A61P25/28, A61P25/00, A61K38/095",EN: MODULATORS OF INTRACELLULAR CHLORIDE CONCENTRATION FOR TREATING FRAGILE X SYNDROME,"Neurochlore, 13009 Marseille 9, FrancieINSERM - Institut National de la Santé et de la 
Recherche Médicale, 75654 Paris Cedex 13, FrancieUniversité d'Aix Marseille, 13284 Marseille Cedex 07, FrancieCentre Hospitalier Universitaire de Brest, 29609 Brest Cedex, Francie"
EP,2013-797251,2855363,Neúčinný EP od počátku,"C02F1/68, B01F5/04, B01F7/16, B01F7/22, B01F13/00, B01F15/00, C02F1/52, C02F1/76, C02F3/20",EN: WATER TREATMENT,"Wears X Pty Ltd, Toogoolawah QLD 4313, Austrálie"
EP,2013-799623,2936938,Neúčinný EP od počátku,"H05B37/02, H05B33/08","EN: STREET LIGHTING CONTROL, METHOD, DEVICE AND SYSTEM.","Université de Liège, 4031 Angleur, Belgie"
EP,2013-801700,2926094,Neúčinný EP od počátku,"G01F1/00, G05B21/00","EN: A DEVICE, METHOD AND SYSTEM FOR MONITORING A NETWORK OF FLUID-CARRYING CONDUITS","IP2IPO Innovations Limited, London EC4N 8AF, Velká Británie"
EP,2013-808072,2917605,Neúčinný EP od počátku,"F16F9/34, F16F9/512",EN: SHOCK ABSORBER PISTON AND SHOCK ABSORBER COMPRISING SAME,"Bossard, Olivier, 31240 Saint Jean, Francie"
EP,2013-811246,2935244,Platný dokument,"C07D403/12, C07D401/04, C07D235/24, C07D235/30, C07D403/04, C07D403/14, C07D405/12, C07D413/04, C07D413/12, A61K31/4184, A61P29/00, A61P35/00, A61P37/00",CS: Nové benzimidazolové deriváty jako inhibitory kinasEN: NOVEL BENZIMIDAZOLE DERIVATIVES AS KINASE INHIBITORS,"Ryvu Therapeutics S.A., 30 348 Krakow, Polsko"
EP,2013-813549,2817861,Neúčinný EP od počátku,"H02J50/12, H02J5/00, H02M3/335",EN: VAR CONTROL FOR INDUCTIVE POWER TRANSFER SYSTEMS,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-816407,2872655,Neúčinný EP od počátku,"C13K3/00, A23G3/42, A61K36/88, A23G3/48, A23L29/30, A61K47/26, B65B63/08, C13B40/00, C13B50/00, C13K11/00, C13K1/00, A23L5/00",EN: SOLID AGAVE SYRUP COMPOSITIONS,"IAF SCIENCE HOLDINGS LTD., Hamilton HM 11, Bermudy"
EP,2013-816438,2872654,Neúčinný EP od počátku,"A23L5/00, A23L21/25, A23L29/30, A23G3/34, A23G3/48, A61K9/00, A61K47/26, A61K47/46, A61K36/20, C13B40/00, A23G3/42, C13B50/00",EN: SOLID MAPLE SYRUP COMPOSITIONS,"IAF SCIENCE HOLDINGS LTD., Hamilton HM 11, Bermudy"
EP,2013-816491,2870675,Platný dokument,"H01F38/14, H01F27/38, H01F27/36, H01F27/34, H02J7/00, H02J5/00",EN: Magnetic flux coupler,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-818136,2935302,Neúčinný EP od počátku,"C07H15/26, C07H19/056, A61K31/7048, A61K31/7056, A61K31/335, A61K31/502, A61K31/517, A61K31/40, A61K31/381, A61K31/385, A61K31/433, C07D405/14, C07D309/10, C07D409/14, C07D417/14, C07D413/14, C07D407/14, C07D495/04",EN: MANNOSE DERIVATIVES FOR TREATING BACTERIAL INFECTIONS,"Vertex Pharmaceuticals Incorporated, Boston, MA 02210, Spojené státy americké"
EP,2013-818702,2931276,Zaniklý dokument,"A61K31/445, A61K31/495, A61P25/00, A61P25/16, A61P25/24, A61P25/28",CS: Přípravky zahrnující vortioxetin a donepezilEN: COMPOSITIONS COMPRISING VORTIOXETINE AND DONEPEZIL,"H. Lundbeck A/S, 2500 Valby, Dánsko"
EP,2013-820801,2931709,Neúčinný EP od počátku,"C07D233/56, C07D233/58, C07D233/60",EN: PROCESS FOR PREPARING ASYMMETRICAL IMIDAZOLIUM SALTS,"Ecole Nationale Supérieure de Chimie de Rennes, 35708 Rennes Cedex 7, FrancieCentre National de la Recherche Scientifique 
(C.N.R.S.), 75794 Paris Cedex 16, Francie"
EP,2013-821697,3080316,Neúčinný EP od počátku,C22B7/00,EN: METHOD FOR RECYCLING USED OR DISCARDED PORTABLE ELECTRICAL BATTERIES,"Erasteel, 75015 Paris, Francie"
EP,2013-828952,2941337,Platný dokument,"B29B17/00, B29B17/04, B02C13/04, B02C13/28, B02C13/284",CS: Způsob výroby a zařízení k výrobě chomáčové hmoty jako konstrukčního materiáluEN: METHOD AND MACHINE FOR PRODUCING TUFT MATTER AS CONSTRUCTION MATERIAL,"PR Krajné, s.r.o., 916 16 Krajné, Slovensko"
EP,2013-843553,2907147,Neúčinný EP od počátku,"H01F38/14, H02J7/02, H02M3/335, H02M3/156, H02J50/10",EN: INDUCTIVE POWER TRANSFER CONTROL USING ENERGY INJECTION,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-854136,2923428,Neúčinný EP od počátku,"B60L53/126, B60L53/30, B60L53/38, B60L53/39, H02J50/10, H01F38/14, H02J50/60, H02J50/90, H02J50/40, H02J7/00, B60L9/00, G01R33/02, H04B5/00, H02J7/02, G08G1/056",EN: VEHICLE OR MOVING OBJECT DETECTION,"Auckland UniServices Limited, Auckland 1010, Nový Zéland"
EP,2013-863530,2997926,Neúčinný EP od počátku,"A61B17/17, A61G13/12, A61B34/20, A61B17/16",EN: GUIDING AND HOLDING DEVICE FOR MINIMUM INCISION FOOT SURGERY,"INSPOMED, S.L., 46008 Valencia, Španělsko"
EP,2013-868746,2939288,Neúčinný EP od počátku,"H01L51/50, C09K11/06, G09F9/30, H01L27/32, C07F15/00, H01L51/00, H01L51/52",EN: ORGANIC LIGHT-EMITTING DEVICE AND DISPLAY APPARATUS,"Canon Kabushiki Kaisha, Tokyo 146-8501, Japonsko"
PV,2014-56,305138,Platný dokument,"C08F8/24, C08F8/18, C08F8/32, C08F8/40, C08F8/44, B01J31/06, B01J41/12",CS: Způsob přípravy rozpustného blokového kopolymeru styrenu a olefinů a jeho použitíEN: Process for preparing soluble block copolymer of styrene and olefins as well as use thereof,"Ústav makromolekulární chemie AV ČR, v. v. i., Praha 6, Břevnov, Česká republikaVysoká škola chemicko- technologická v Praze, Praha 6 - Dejvice, Česká republika"
PV,2014-273,306926,Zaniklý dokument,"C12N1/18, C12R1/865",CS: Kmen kvasinek Saccharomyces cerevisiae CCM 8502EN: Yeast strain of Saccharomyces cerevisiae CCM 8502c,"Výzkumný ústav pivovarský a sladařský, a.s., Praha 2, Nové Město, Česká republika"
PV,2014-274,306927,Zaniklý dokument,"C12N1/18, C12R1/865",CS: Kmen kvasinek Saccharomyces cerevisiae CCM 8503EN: Yeast strain of Saccharomyces cerevisiae CCM 8503,"Výzkumný ústav pivovarský a sladařský, a.s., Praha 2, Nové Město, Česká republika"
PV,2014-294,305212,Zaniklý dokument,"C02F1/00, A61B5/0205, A61B5/00, G01N33/18, G06T1/00",CS: Způsob etologického sledování korýšů a/nebo měkkýšů a etologický systém pro sledování chování korýšů a/nebo měkkýšůEN: Method of behavioral monitoring of crawfishes and/or mollusks and behavioral system for monitoring behavior of crawfishes and/or mollusks,"Jihočeská univerzita v Českých Budějovicích, Fakulta rybářství a ochrany vod, Jihočeské výzkumné centrum akvakultury a biodiverzity hydrocenóz, Výzkumný ústav rybářský a hydrobiologický, Vodňany, Česká republika"
PV,2014-341,304853,Zaniklý dokument,"B65G65/28, B02C19/00, C05F3/00",CS: Zařízení pro míchání mrvy a podestýlkyEN: Device for mixing manure and litter,"Výzkumný ústav zemědělské techniky, v. v. i., Praha 6 - Ruzyně, Česká republika"
SPC,2014-345,1436271,Platný dokument,NULL,CS: Brintellix - vortioxetin nebo jeho farmaceuticky přijatelné adiční soli s kyselinami,"H. LUNDBECK A/S, 2500 Valby, Dánsko"
PV,2014-363,305000,Platný dokument,"D21H17/28, D21H17/56, D21H17/66, D21H27/30, D21H27/38, D21H19/54",CS: Papír se zvýšenou pevností a zvýšenou odolností vůči tukůmEN: Paper with enhanced strength and enhanced resistance to fats,"Jaromír Kelárek, Ratiboř, Česká republika"
