Applicant_Name,Country_Code,Application_Number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO
Česká zemědělská univerzita v Praze ,CZ,2020-692,OPENDATAST96_PT_CZ_DIFF_PV2020-692.xml,2020-12-18,3,PT/2020-692,PT,1
Česká zemědělská univerzita v Praze ,CZ,2020-694,OPENDATAST96_PT_CZ_DIFF_PV2020-694.xml,2020-12-18,3,PT/2020-694,PT,1
Česká zemědělská univerzita v Praze ,CZ,2020-707,OPENDATAST96_PT_CZ_DIFF_PV2020-707.xml,2020-12-22,3,PT/2020-707,PT,1
Česká zemědělská univerzita v Praze ,CZ,2021-322,OPENDATAST96_PT_CZ_DIFF_PV2021-322.xml,2021-06-30,3,PT/2021-322,PT,1
Česká zemědělská univerzita v Praze ,CZ,2021-476,OPENDATAST96_PT_CZ_DIFF_PV2021-476.xml,2021-10-11,3,PT/2021-476,PT,1
Česká zemědělská univerzita v Praze ,CZ,2021-556,OPENDATAST96_PT_CZ_DIFF_PV2021-556.xml,2021-12-08,3,PT/2021-556,PT,1
Česká zemědělská univerzita v Praze ,CZ,2021-561,OPENDATAST96_PT_CZ_DIFF_PV2021-561.xml,2021-12-13,3,PT/2021-561,PT,1
Česká zemědělská univerzita v Praze ,CZ,2021-581,OPENDATAST96_PT_CZ_DIFF_PV2021-581.xml,2021-12-20,3,PT/2021-581,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-152,OPENDATAST96_PT_CZ_DIFF_PV2022-152.xml,2022-04-11,3,PT/2022-152,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-263,OPENDATAST96_PT_CZ_DIFF_PV2022-263.xml,2022-06-14,3,PT/2022-263,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-342,OPENDATAST96_PT_CZ_DIFF_PV2022-342.xml,2022-08-17,3,PT/2022-342,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-378,OPENDATAST96_PT_CZ_DIFF_PV2022-378.xml,2022-09-07,3,PT/2022-378,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-392,OPENDATAST96_PT_CZ_DIFF_PV2022-392.xml,2022-09-16,3,PT/2022-392,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-450,OPENDATAST96_PT_CZ_DIFF_PV2022-450.xml,2022-10-31,3,PT/2022-450,PT,1
Česká zemědělská univerzita v Praze ,CZ,2022-495,OPENDATAST96_PT_CZ_DIFF_PV2022-495.xml,2022-11-27,3,PT/2022-495,PT,1
Česká zemědělská univerzita v Praze ,CZ,2023-151,OPENDATAST96_PT_CZ_DIFF_PV2023-151.xml,2023-04-17,3,PT/2023-151,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-27489,OPENDATAST96_PT_CZ_FULL_PUV2013-27489.xml,2013-02-22,3,PUV/27489,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-27540,OPENDATAST96_PT_CZ_FULL_PUV2013-27540.xml,2013-03-01,3,PUV/27540,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-27541,OPENDATAST96_PT_CZ_FULL_PUV2013-27541.xml,2013-03-01,3,PUV/27541,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-27689,OPENDATAST96_PT_CZ_FULL_PUV2013-27689.xml,2013-04-02,3,PUV/27689,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-27929,OPENDATAST96_PT_CZ_FULL_PUV2013-27929.xml,2013-05-16,3,PUV/27929,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28060,OPENDATAST96_PT_CZ_FULL_PUV2013-28060.xml,2013-06-11,3,PUV/28060,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28358,OPENDATAST96_PT_CZ_FULL_PUV2013-28358.xml,2013-08-22,3,PUV/28358,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28360,OPENDATAST96_PT_CZ_FULL_PUV2013-28360.xml,2013-08-23,3,PUV/28360,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28364,OPENDATAST96_PT_CZ_FULL_PUV2013-28364.xml,2013-08-23,3,PUV/28364,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28369,OPENDATAST96_PT_CZ_FULL_PUV2013-28369.xml,2013-08-27,3,PUV/28369,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28389,OPENDATAST96_PT_CZ_FULL_PUV2013-28389.xml,2013-08-28,3,PUV/28389,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28448,OPENDATAST96_PT_CZ_FULL_PUV2013-28448.xml,2013-09-13,3,PUV/28448,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28928,OPENDATAST96_PT_CZ_FULL_PUV2013-28928.xml,2013-12-11,3,PUV/28928,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28993,OPENDATAST96_PT_CZ_FULL_PUV2013-28993.xml,2013-12-20,3,PUV/28993,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29083,OPENDATAST96_PT_CZ_FULL_PUV2014-29083.xml,2014-01-14,3,PUV/29083,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29180,OPENDATAST96_PT_CZ_FULL_PUV2014-29180.xml,2014-02-03,3,PUV/29180,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29420,OPENDATAST96_PT_CZ_FULL_PUV2014-29420.xml,2014-04-02,3,PUV/29420,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29428,OPENDATAST96_PT_CZ_FULL_PUV2014-29428.xml,2014-04-04,3,PUV/29428,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29445,OPENDATAST96_PT_CZ_FULL_PUV2014-29445.xml,2014-04-10,3,PUV/29445,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29519,OPENDATAST96_PT_CZ_FULL_PUV2014-29519.xml,2014-04-29,3,PUV/29519,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29719,OPENDATAST96_PT_CZ_FULL_PUV2014-29719.xml,2014-06-30,3,PUV/29719,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29810,OPENDATAST96_PT_CZ_FULL_PUV2014-29810.xml,2014-07-23,3,PUV/29810,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-29885,OPENDATAST96_PT_CZ_FULL_PUV2014-29885.xml,2014-08-19,3,PUV/29885,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-30291,OPENDATAST96_PT_CZ_FULL_PUV2014-30291.xml,2014-01-15,3,PUV/30291,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-30337,OPENDATAST96_PT_CZ_FULL_PUV2014-30337.xml,2014-11-26,3,PUV/30337,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2015-30672,OPENDATAST96_PT_CZ_FULL_PUV2015-30672.xml,2015-02-03,3,PUV/30672,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2015-31518,OPENDATAST96_PT_CZ_FULL_PUV2015-31518.xml,2015-09-15,3,PUV/31518,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32067,OPENDATAST96_PT_CZ_FULL_PUV2016-32067.xml,2015-11-05,3,PUV/32067,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32166,OPENDATAST96_PT_CZ_FULL_PUV2016-32166.xml,2016-03-04,3,PUV/32166,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32177,OPENDATAST96_PT_CZ_FULL_PUV2016-32177.xml,2016-03-09,3,PUV/32177,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32328,OPENDATAST96_PT_CZ_FULL_PUV2016-32328.xml,2016-04-27,3,PUV/32328,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32414,OPENDATAST96_PT_CZ_FULL_PUV2016-32414.xml,2015-11-03,3,PUV/32414,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32680,OPENDATAST96_PT_CZ_FULL_PUV2016-32680.xml,2016-08-08,3,PUV/32680,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-32801,OPENDATAST96_PT_CZ_FULL_PUV2016-32801.xml,2016-09-13,3,PUV/32801,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-33043,OPENDATAST96_PT_CZ_FULL_PUV2016-33043.xml,2016-11-14,3,PUV/33043,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-33233,OPENDATAST96_PT_CZ_FULL_PUV2016-33233.xml,2016-12-21,3,PUV/33233,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33295,OPENDATAST96_PT_CZ_FULL_PUV2017-33295.xml,2017-01-16,3,PUV/33295,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33312,OPENDATAST96_PT_CZ_FULL_PUV2017-33312.xml,2017-01-18,3,PUV/33312,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33493,OPENDATAST96_PT_CZ_FULL_PUV2017-33493.xml,2017-03-10,3,PUV/33493,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33494,OPENDATAST96_PT_CZ_FULL_PUV2017-33494.xml,2017-03-10,3,PUV/33494,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33687,OPENDATAST96_PT_CZ_FULL_PUV2017-33687.xml,2017-05-15,3,PUV/33687,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33688,OPENDATAST96_PT_CZ_FULL_PUV2017-33688.xml,2017-05-15,3,PUV/33688,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-33911,OPENDATAST96_PT_CZ_FULL_PUV2017-33911.xml,2017-07-11,3,PUV/33911,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-34117,OPENDATAST96_PT_CZ_FULL_PUV2017-34117.xml,2017-09-18,3,PUV/34117,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-34213,OPENDATAST96_PT_CZ_FULL_PUV2017-34213.xml,2017-10-16,3,PUV/34213,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-34471,OPENDATAST96_PT_CZ_FULL_PUV2017-34471.xml,2017-12-18,3,PUV/34471,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-34492,OPENDATAST96_PT_CZ_FULL_PUV2017-34492.xml,2017-12-20,3,PUV/34492,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2017-34496,OPENDATAST96_PT_CZ_FULL_PUV2017-34496.xml,2017-12-20,3,PUV/34496,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-34572,OPENDATAST96_PT_CZ_FULL_PUV2018-34572.xml,2018-01-11,3,PUV/34572,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-34683,OPENDATAST96_PT_CZ_FULL_PUV2018-34683.xml,2018-02-07,3,PUV/34683,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-34827,OPENDATAST96_PT_CZ_FULL_PUV2018-34827.xml,2018-03-27,3,PUV/34827,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-34973,OPENDATAST96_PT_CZ_FULL_PUV2018-34973.xml,2018-01-31,3,PUV/34973,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35071,OPENDATAST96_PT_CZ_FULL_PUV2018-35071.xml,2018-06-15,3,PUV/35071,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35278,OPENDATAST96_PT_CZ_FULL_PUV2018-35278.xml,2018-08-21,3,PUV/35278,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35506,OPENDATAST96_PT_CZ_FULL_PUV2018-35506.xml,2018-10-23,3,PUV/35506,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35621,OPENDATAST96_PT_CZ_FULL_PUV2018-35621.xml,2018-11-16,3,PUV/35621,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35682,OPENDATAST96_PT_CZ_FULL_PUV2018-35682.xml,2018-11-30,3,PUV/35682,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35714,OPENDATAST96_PT_CZ_FULL_PUV2018-35714.xml,2018-12-07,3,PUV/35714,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2018-35720,OPENDATAST96_PT_CZ_FULL_PUV2018-35720.xml,2018-12-10,3,PUV/35720,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2019-35863,OPENDATAST96_PT_CZ_FULL_PUV2019-35863.xml,2019-01-30,3,PUV/35863,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2020-38372,OPENDATAST96_PT_CZ_FULL_PUV2020-38372.xml,2020-12-16,3,PUV/38372,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2021-38753,OPENDATAST96_PT_CZ_FULL_PUV2021-38753.xml,2021-04-21,3,PUV/38753,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2021-39053,OPENDATAST96_PT_CZ_FULL_PUV2021-39053.xml,2021-07-30,3,PUV/39053,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2021-39084,OPENDATAST96_PT_CZ_FULL_PUV2021-39084.xml,2021-08-12,3,PUV/39084,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2021-39450,OPENDATAST96_PT_CZ_FULL_PUV2021-39450.xml,2021-12-08,3,PUV/39450,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40036,OPENDATAST96_PT_CZ_FULL_PUV2022-40036.xml,2022-06-24,3,PUV/40036,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40161,OPENDATAST96_PT_CZ_FULL_PUV2022-40161.xml,2022-08-18,3,PUV/40161,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40359,OPENDATAST96_PT_CZ_FULL_PUV2022-40359.xml,2022-09-07,3,PUV/40359,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40516,OPENDATAST96_PT_CZ_FULL_PUV2022-40516.xml,2022-11-24,3,PUV/40516,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40517,OPENDATAST96_PT_CZ_FULL_PUV2022-40517.xml,2022-11-24,3,PUV/40517,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2022-40581,OPENDATAST96_PT_CZ_FULL_PUV2022-40581.xml,2022-12-15,3,PUV/40581,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2023-40777,OPENDATAST96_PT_CZ_FULL_PUV2023-40777.xml,2023-03-07,3,PUV/40777,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-1034,OPENDATAST96_PT_CZ_FULL_PV2013-1034.xml,2013-12-19,3,PT/2013-1034,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-1053,OPENDATAST96_PT_CZ_FULL_PV2013-1053.xml,2013-12-20,3,PT/2013-1053,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-355,OPENDATAST96_PT_CZ_FULL_PV2013-355.xml,2013-05-16,3,PT/2013-355,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-444,OPENDATAST96_PT_CZ_FULL_PV2013-444.xml,2013-06-11,3,PT/2013-444,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-642,OPENDATAST96_PT_CZ_FULL_PV2013-642.xml,2013-08-22,3,PT/2013-642,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-644,OPENDATAST96_PT_CZ_FULL_PV2013-644.xml,2013-08-23,3,PT/2013-644,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-648,OPENDATAST96_PT_CZ_FULL_PV2013-648.xml,2013-08-23,3,PT/2013-648,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-665,OPENDATAST96_PT_CZ_FULL_PV2013-665.xml,2013-08-28,3,PT/2013-665,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-992,OPENDATAST96_PT_CZ_FULL_PV2013-992.xml,2013-12-11,3,PT/2013-992,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-230,OPENDATAST96_PT_CZ_FULL_PV2014-230.xml,2014-04-04,3,PT/2014-230,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-296,OPENDATAST96_PT_CZ_FULL_PV2014-296.xml,2014-04-29,3,PT/2014-296,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-553,OPENDATAST96_PT_CZ_FULL_PV2014-553.xml,2014-08-19,3,PT/2014-553,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-58,OPENDATAST96_PT_CZ_FULL_PV2014-58.xml,2014-01-24,3,PT/2014-58,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-659,OPENDATAST96_PT_CZ_FULL_PV2014-659.xml,2014-09-25,3,PT/2014-659,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-699,OPENDATAST96_PT_CZ_FULL_PV2014-699.xml,2014-10-14,3,PT/2014-699,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-78,OPENDATAST96_PT_CZ_FULL_PV2014-78.xml,2014-02-03,3,PT/2014-78,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-809,OPENDATAST96_PT_CZ_FULL_PV2014-809.xml,2014-11-21,3,PT/2014-809,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-820,OPENDATAST96_PT_CZ_FULL_PV2014-820.xml,2014-11-25,3,PT/2014-820,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-865,OPENDATAST96_PT_CZ_FULL_PV2014-865.xml,2014-12-05,3,PT/2014-865,PT,1
Česká zemědělská univerzita v Praze ,CZ,2015-40,OPENDATAST96_PT_CZ_FULL_PV2015-40.xml,2015-01-23,3,PT/2015-40,PT,1
Česká zemědělská univerzita v Praze ,CZ,2015-63,OPENDATAST96_PT_CZ_FULL_PV2015-63.xml,2015-02-03,3,PT/2015-63,PT,1
Česká zemědělská univerzita v Praze ,CZ,2015-775,OPENDATAST96_PT_CZ_FULL_PV2015-775.xml,2015-11-03,3,PT/2015-775,PT,1
Česká zemědělská univerzita v Praze ,CZ,2015-889,OPENDATAST96_PT_CZ_FULL_PV2015-889.xml,2015-12-11,3,PT/2015-889,PT,1
Česká zemědělská univerzita v Praze ,CZ,2016-137,OPENDATAST96_PT_CZ_FULL_PV2016-137.xml,2016-03-09,3,PT/2016-137,PT,1
Česká zemědělská univerzita v Praze ,CZ,2016-139,OPENDATAST96_PT_CZ_FULL_PV2016-139.xml,2016-03-09,3,PT/2016-139,PT,1
Česká zemědělská univerzita v Praze ,CZ,2017-31,OPENDATAST96_PT_CZ_FULL_PV2017-31.xml,2017-01-24,3,PT/2017-31,PT,1
Česká zemědělská univerzita v Praze ,CZ,2017-401,OPENDATAST96_PT_CZ_FULL_PV2017-401.xml,2017-07-11,3,PT/2017-401,PT,1
Česká zemědělská univerzita v Praze ,CZ,2017-672,OPENDATAST96_PT_CZ_FULL_PV2017-672.xml,2017-10-20,3,PT/2017-672,PT,1
Česká zemědělská univerzita v Praze ,CZ,2018-52,OPENDATAST96_PT_CZ_FULL_PV2018-52.xml,2018-01-31,3,PT/2018-52,PT,1
Česká zemědělská univerzita v Praze ,CZ,2019-650,OPENDATAST96_PT_CZ_FULL_PV2019-650.xml,2019-10-21,3,PT/2019-650,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-28818,OPENDATAST96_PT_CZ_FULL_PUV2013-28818.xml,2013-11-22,3,PUV/28818,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2015-31573,OPENDATAST96_PT_CZ_FULL_PUV2015-31573.xml,2015-09-30,3,PUV/31573,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-184,OPENDATAST96_PT_CZ_FULL_PV2013-184.xml,2013-03-13,3,PT/2013-184,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-599,OPENDATAST96_PT_CZ_DIFF_PV2014-599.xml,2014-09-03,3,PT/2014-599,PT,1
Česká zemědělská univerzita v Praze ,CZ,2013-28333,OPENDATAST96_PT_CZ_FULL_PUV2013-28333.xml,2013-08-15,3,PUV/28333,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-28702,OPENDATAST96_PT_CZ_FULL_PUV2013-28702.xml,2013-10-30,3,PUV/28702,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2013-829,OPENDATAST96_PT_CZ_FULL_PV2013-829.xml,2013-10-30,3,PT/2013-829,PT,1
Česká zemědělská univerzita v Praze ,CZ,2014-30248,OPENDATAST96_PT_CZ_FULL_PUV2014-30248.xml,2014-11-12,3,PUV/30248,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2014-30164,OPENDATAST96_PT_CZ_FULL_PUV2014-30164.xml,2014-10-27,3,PUV/30164,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-33117,OPENDATAST96_PT_CZ_FULL_PUV2016-33117.xml,2016-12-01,3,PUV/33117,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2016-33118,OPENDATAST96_PT_CZ_FULL_PUV2016-33118.xml,2016-12-01,3,PUV/33118,PUV,2
Česká zemědělská univerzita v Praze ,CZ,2015-31572,OPENDATAST96_PT_CZ_FULL_PUV2015-31572.xml,2015-09-30,3,PUV/31572,PUV,2
České vysoké učení  technické v Praze,CZ,2022-39628,OPENDATAST96_PT_CZ_DIFF_PUV2022-39628.xml,2022-01-31,4,PUV/39628,PUV,2
"České vysoké učení  technické v Praze, 
Fakulta elektrotechnická",CZ,2013-28744,OPENDATAST96_PT_CZ_FULL_PUV2013-28744.xml,2013-11-08,4,PUV/28744,PUV,2
České vysoké učení technické,CZ,2021-39389,OPENDATAST96_PT_CZ_DIFF_PUV2021-39389.xml,2021-11-20,4,PUV/39389,PUV,2
České vysoké učení technické,CZ,2020-671,OPENDATAST96_PT_CZ_DIFF_PV2020-671.xml,2020-12-12,4,PT/2020-671,PT,1
České vysoké učení technické,CZ,2022-321,OPENDATAST96_PT_CZ_DIFF_PV2022-321.xml,2022-07-29,4,PT/2022-321,PT,1
České vysoké učení technické,CZ,2020-38330,OPENDATAST96_PT_CZ_FULL_PUV2020-38330.xml,2020-12-09,4,PUV/38330,PUV,2
České vysoké učení technické,CZ,2020-38346,OPENDATAST96_PT_CZ_FULL_PUV2020-38346.xml,2020-12-11,4,PUV/38346,PUV,2
České vysoké učení technické,CZ,2020-38348,OPENDATAST96_PT_CZ_FULL_PUV2020-38348.xml,2020-12-12,4,PUV/38348,PUV,2
"České vysoké učení technické  v Praze
Fakulta  stavební",CZ,2013-28212,OPENDATAST96_PT_CZ_DIFF_PUV2013-28212.xml,2013-07-16,4,PUV/28212,PUV,2
"České vysoké učení technické  v Praze
Fakulta stavební",CZ,2013-28211,OPENDATAST96_PT_CZ_DIFF_PUV2013-28211.xml,2013-07-16,4,PUV/28211,PUV,2
"České vysoké učení technické  v Praze, 
Kloknerův ústav",CZ,2013-28210,OPENDATAST96_PT_CZ_DIFF_PUV2013-28210.xml,2013-07-16,4,PUV/28210,PUV,2
České vysoké učení technické v Praze,CZ,2017-197245,OPENDATAST96_EPTEST_CZ_FULL_CZEP3311854.xml,2017-10-19,4,EP/3311854,EP,5
České vysoké učení technické v Praze,CZ,2013-27379,OPENDATAST96_PT_CZ_DIFF_PUV2013-27379.xml,2013-01-29,4,PUV/27379,PUV,2
České vysoké učení technické v Praze,CZ,2013-27579,OPENDATAST96_PT_CZ_DIFF_PUV2013-27579.xml,2013-03-11,4,PUV/27579,PUV,2
České vysoké učení technické v Praze,CZ,2013-27695,OPENDATAST96_PT_CZ_DIFF_PUV2013-27695.xml,2013-04-03,4,PUV/27695,PUV,2
České vysoké učení technické v Praze,CZ,2013-27846,OPENDATAST96_PT_CZ_DIFF_PUV2013-27846.xml,2013-04-25,4,PUV/27846,PUV,2
České vysoké učení technické v Praze,CZ,2013-27847,OPENDATAST96_PT_CZ_DIFF_PUV2013-27847.xml,2013-04-25,4,PUV/27847,PUV,2
České vysoké učení technické v Praze,CZ,2013-27848,OPENDATAST96_PT_CZ_DIFF_PUV2013-27848.xml,2013-04-25,4,PUV/27848,PUV,2
České vysoké učení technické v Praze,CZ,2013-28169,OPENDATAST96_PT_CZ_DIFF_PUV2013-28169.xml,2013-07-04,4,PUV/28169,PUV,2
České vysoké učení technické v Praze,CZ,2013-28513,OPENDATAST96_PT_CZ_DIFF_PUV2013-28513.xml,2013-09-23,4,PUV/28513,PUV,2
České vysoké učení technické v Praze,CZ,2013-28672,OPENDATAST96_PT_CZ_DIFF_PUV2013-28672.xml,2013-10-28,4,PUV/28672,PUV,2
České vysoké učení technické v Praze,CZ,2013-28673,OPENDATAST96_PT_CZ_DIFF_PUV2013-28673.xml,2013-10-28,4,PUV/28673,PUV,2
České vysoké učení technické v Praze,CZ,2013-28674,OPENDATAST96_PT_CZ_DIFF_PUV2013-28674.xml,2013-10-28,4,PUV/28674,PUV,2
České vysoké učení technické v Praze,CZ,2013-28675,OPENDATAST96_PT_CZ_DIFF_PUV2013-28675.xml,2013-10-29,4,PUV/28675,PUV,2
České vysoké učení technické v Praze,CZ,2013-28676,OPENDATAST96_PT_CZ_DIFF_PUV2013-28676.xml,2013-10-29,4,PUV/28676,PUV,2
České vysoké učení technické v Praze,CZ,2013-28677,OPENDATAST96_PT_CZ_DIFF_PUV2013-28677.xml,2013-10-29,4,PUV/28677,PUV,2
České vysoké učení technické v Praze,CZ,2013-28678,OPENDATAST96_PT_CZ_DIFF_PUV2013-28678.xml,2013-10-29,4,PUV/28678,PUV,2
České vysoké učení technické v Praze,CZ,2013-28881,OPENDATAST96_PT_CZ_DIFF_PUV2013-28881.xml,2013-12-05,4,PUV/28881,PUV,2
České vysoké učení technické v Praze,CZ,2013-28933,OPENDATAST96_PT_CZ_DIFF_PUV2013-28933.xml,2013-12-13,4,PUV/28933,PUV,2
České vysoké učení technické v Praze,CZ,2013-28934,OPENDATAST96_PT_CZ_DIFF_PUV2013-28934.xml,2013-12-13,4,PUV/28934,PUV,2
České vysoké učení technické v Praze,CZ,2014-29164,OPENDATAST96_PT_CZ_DIFF_PUV2014-29164.xml,2014-01-30,4,PUV/29164,PUV,2
České vysoké učení technické v Praze,CZ,2014-29296,OPENDATAST96_PT_CZ_DIFF_PUV2014-29296.xml,2014-03-03,4,PUV/29296,PUV,2
České vysoké učení technické v Praze,CZ,2014-29411,OPENDATAST96_PT_CZ_DIFF_PUV2014-29411.xml,2014-04-01,4,PUV/29411,PUV,2
České vysoké učení technické v Praze,CZ,2014-29594,OPENDATAST96_PT_CZ_DIFF_PUV2014-29594.xml,2014-05-27,4,PUV/29594,PUV,2
České vysoké učení technické v Praze,CZ,2014-29827,OPENDATAST96_PT_CZ_DIFF_PUV2014-29827.xml,2014-07-29,4,PUV/29827,PUV,2
České vysoké učení technické v Praze,CZ,2014-29831,OPENDATAST96_PT_CZ_DIFF_PUV2014-29831.xml,2014-07-30,4,PUV/29831,PUV,2
České vysoké učení technické v Praze,CZ,2014-29856,OPENDATAST96_PT_CZ_DIFF_PUV2014-29856.xml,2014-08-11,4,PUV/29856,PUV,2
České vysoké učení technické v Praze,CZ,2014-29893,OPENDATAST96_PT_CZ_DIFF_PUV2014-29893.xml,2014-08-21,4,PUV/29893,PUV,2
České vysoké učení technické v Praze,CZ,2014-30241,OPENDATAST96_PT_CZ_DIFF_PUV2014-30241.xml,2014-11-11,4,PUV/30241,PUV,2
České vysoké učení technické v Praze,CZ,2014-30458,OPENDATAST96_PT_CZ_DIFF_PUV2014-30458.xml,2014-12-17,4,PUV/30458,PUV,2
České vysoké učení technické v Praze,CZ,2015-30603,OPENDATAST96_PT_CZ_DIFF_PUV2015-30603.xml,2013-11-02,4,PUV/30603,PUV,2
České vysoké učení technické v Praze,CZ,2015-30613,OPENDATAST96_PT_CZ_DIFF_PUV2015-30613.xml,2015-01-21,4,PUV/30613,PUV,2
